Date,Person_ID,Age,Gender,Sleep Start Time,Sleep End Time,Total Sleep Hours,Sleep Quality,Exercise (mins/day),Caffeine Intake (mg),Screen Time Before Bed (mins),Work Hours (hrs/day),Productivity Score,Mood Score,Stress Level
6/4/2024,2902,36,Female,20.33,3.05,6.72,7,29,41,164,4.803723919,6,8,10
8/13/2024,6819,29,Male,20.33,4.83,8.49,9,43,169,93,5.993493494,10,6,2
10/9/2024,7704,49,Male,20.77,4.44,7.68,7,26,21,46,9.934963881,2,7,5
12/8/2024,9099,43,Female,23.85,5.33,5.48,4,85,199,84,11.83243206,4,4,5
9/13/2024,3419,52,Male,22.73,7.78,9.04,9,61,152,66,9.426972811,4,2,5
11/5/2024,3753,39,Female,23.53,8.28,8.75,9,21,295,38,11.12634441,4,7,5
4/24/2024,2117,39,Male,20.72,4.97,8.25,9,42,259,169,4.81200664,9,7,10
5/17/2024,9306,53,Female,20.68,4.22,7.54,7,46,245,126,5.873626967,8,8,9
2/18/2024,2325,55,Female,20.43,1,4.57,2,78,235,126,6.894146495,4,6,9
12/24/2024,4195,21,Male,21.88,4.58,6.69,9,74,236,58,6.548056844,9,2,7
2/3/2024,7468,27,Female,20.2,0.96,4.76,10,9,9,101,6.815078675,3,5,8
4/21/2024,6132,26,Female,21.42,6.12,8.7,1,77,13,120,11.66458784,9,4,3
12/9/2024,2218,43,Male,20.85,3.09,6.24,9,45,205,129,4.319641189,4,1,6
8/5/2024,1817,18,Male,23.37,7.89,8.52,7,69,186,72,7.219031506,6,3,7
11/23/2024,3542,26,Female,22.65,3.83,5.18,7,63,100,113,6.958073361,10,5,1
12/19/2024,8822,36,Male,22.05,3.74,5.69,7,12,165,35,9.114901385,8,3,3
6/14/2024,3908,58,Female,22.72,4.24,5.53,7,16,78,72,6.488056029,9,7,2
5/21/2024,5858,23,Female,23.12,5.81,6.7,8,9,66,140,7.843070598,4,6,6
11/1/2024,3064,19,Male,21.33,3.5,6.17,8,26,246,34,11.1444793,4,9,1
8/29/2024,2239,51,Male,21.47,6.31,8.84,8,42,177,150,9.33491406,4,7,4
5/30/2024,7613,44,Male,23.05,8.04,8.99,2,41,49,56,6.989196721,5,9,10
1/29/2024,3122,22,Female,23.77,7.22,7.46,4,51,191,115,10.8232567,8,10,9
9/28/2024,6768,36,Female,23.23,6.19,6.96,5,45,282,113,9.360080192,9,4,10
7/2/2024,3452,48,Male,22.5,3.16,4.66,8,64,6,135,11.45960337,9,1,6
12/3/2024,1997,21,Male,22.68,4.11,5.43,6,64,88,53,8.961638656,10,5,6
4/24/2024,2473,46,Male,23.38,7.94,8.56,1,8,104,124,10.00871624,9,6,3
9/13/2024,8959,51,Male,22.57,7.2,8.63,7,57,139,171,7.893776471,9,6,3
9/26/2024,8851,34,Male,23.68,8.66,8.98,7,2,87,174,11.32894124,7,5,8
9/14/2024,2211,55,Male,22.15,4.03,5.88,4,84,48,69,11.31101032,3,10,5
2/27/2024,2517,48,Male,23.55,8.8,9.25,7,32,199,159,6.133277267,8,2,8
2/10/2024,7238,30,Male,21.6,6.34,8.74,1,54,51,35,10.08805832,2,8,4
10/4/2024,4759,46,Female,21.57,2.28,4.71,2,48,70,157,4.992775009,7,8,1
12/2/2024,4316,39,Female,20.95,1.9,4.95,7,2,133,12,8.265281997,10,1,8
3/15/2024,2863,34,Female,20.63,2.47,5.83,8,29,242,51,6.330507129,5,5,4
11/20/2024,5732,41,Female,20.8,4.73,7.93,9,83,107,23,6.198429645,4,7,7
6/17/2024,5773,41,Female,20.77,4.09,7.32,5,47,66,168,5.673403338,3,7,7
1/23/2024,9556,39,Male,23.42,8.74,9.33,10,61,239,92,9.480019298,9,3,8
10/4/2024,6092,34,Female,20.95,5.62,8.67,1,87,278,32,11.51781159,9,5,5
8/4/2024,1478,30,Female,20.73,3.14,6.41,3,85,166,128,8.116017319,5,1,4
6/27/2024,6366,18,Female,22.42,3.87,5.46,7,67,203,167,6.329921149,5,1,7
5/16/2024,2873,38,Female,20.95,2.69,5.74,6,39,113,106,11.49024497,2,2,6
1/9/2024,7754,53,Male,22.28,3.9,5.62,4,5,72,106,8.038886227,4,9,1
6/21/2024,2740,20,Female,23.22,5.12,5.91,1,64,187,116,5.180614252,7,6,8
8/3/2024,1587,45,Female,21.78,5.84,8.06,8,89,189,160,5.918992902,4,2,9
11/7/2024,8980,30,Female,21.27,4.05,6.78,1,89,99,92,9.209744873,9,10,9
12/14/2024,3961,35,Female,21.57,5.33,7.76,9,32,67,32,7.951149721,4,8,8
8/14/2024,5470,46,Male,20.15,2.47,6.32,2,48,277,85,5.340975766,9,5,4
6/10/2024,2013,29,Female,21.58,4.79,7.21,10,39,103,148,11.48399236,9,10,4
11/29/2024,3003,52,Male,21.88,5.08,7.19,5,58,158,5,5.979504921,4,4,9
12/29/2024,2318,49,Male,22.72,4.94,6.22,1,49,53,50,10.25194127,6,2,10
7/27/2024,1899,39,Male,21.27,3.19,5.93,1,71,97,89,4.945905406,6,6,6
10/19/2024,1281,46,Male,22.57,5.33,6.76,5,58,160,178,4.332582872,10,4,5
10/11/2024,5932,25,Male,22.42,7.09,8.67,4,41,183,8,5.903542769,9,6,6
4/27/2024,5797,54,Male,23.62,5.05,5.43,7,79,60,74,6.89159605,3,3,5
5/18/2024,8190,50,Male,20.62,4.01,7.4,6,41,122,156,7.508009986,9,3,6
2/6/2024,1723,29,Female,22.35,3.05,4.7,5,74,269,74,9.399374217,8,10,6
9/17/2024,6185,44,Female,22.3,3.77,5.47,9,51,165,76,7.612399986,3,9,9
1/13/2024,8068,22,Female,22.17,4.62,6.45,3,59,3,6,11.93995541,6,1,10
5/12/2024,3930,41,Female,23,4.98,5.98,10,62,58,5,6.748105241,4,3,4
10/21/2024,5928,30,Female,20.6,5.39,8.79,7,27,21,83,10.70325562,6,10,5
11/30/2024,9923,35,Female,20.73,6.18,9.45,4,63,220,122,4.342700441,3,3,3
6/24/2024,3592,36,Male,23.57,8.38,8.81,10,64,41,84,7.471104388,3,9,5
11/7/2024,9594,21,Male,23.72,6.34,6.62,5,58,195,3,6.203123598,5,8,6
2/15/2024,6673,26,Male,22.83,7.96,9.13,6,21,196,153,5.145462888,10,2,5
7/27/2024,6164,27,Male,21.63,5.34,7.71,3,59,271,168,7.932313954,9,4,7
3/26/2024,3261,19,Female,22.25,7.04,8.79,4,51,173,168,10.58589151,5,3,10
3/4/2024,5661,19,Female,21.88,2.41,4.52,2,79,184,46,5.796168281,4,4,5
8/14/2024,5642,33,Female,22.05,2.92,4.87,9,28,70,133,6.91877995,9,3,4
11/11/2024,2897,19,Female,22.22,6.77,8.56,5,55,267,54,9.819178351,9,4,10
5/26/2024,5422,48,Female,23.22,8.69,9.48,5,80,108,120,8.338871604,4,9,4
5/13/2024,2057,24,Female,20.35,1.72,5.37,1,40,169,115,10.36042086,5,2,7
7/14/2024,1378,20,Female,20.65,5.45,8.8,1,79,229,171,5.556280265,10,5,1
3/20/2024,8645,56,Male,20.47,3.31,6.84,5,57,40,86,6.368452468,3,2,9
9/12/2024,5771,23,Male,21.35,5.64,8.29,2,55,84,94,6.707351315,4,1,9
7/26/2024,9664,56,Female,22.07,4.64,6.57,9,56,231,100,5.740349057,8,6,5
12/9/2024,6790,28,Male,20.13,2.47,6.33,1,2,281,158,10.02247196,10,8,9
12/15/2024,5117,50,Female,21.12,4.63,7.51,2,68,284,12,5.87978834,6,9,7
6/17/2024,1058,58,Female,20.3,1.94,5.64,5,14,2,36,6.043426248,9,7,6
11/23/2024,4389,37,Female,22.97,5.89,6.92,4,79,21,153,7.847230652,9,10,2
2/13/2024,4251,29,Male,20.25,5.21,8.96,8,20,65,135,8.091542671,10,9,4
4/1/2024,4877,50,Male,22.73,4.03,5.29,5,46,160,66,10.04461756,9,7,6
7/29/2024,9894,24,Female,21.82,6.01,8.2,8,9,105,25,9.107473419,10,8,7
3/28/2024,5702,35,Female,20.28,4.47,8.19,7,6,39,115,7.385918655,10,9,7
11/28/2024,2197,24,Female,21.22,4.94,7.72,1,12,121,26,7.701040405,4,3,10
3/9/2024,3241,58,Female,20.32,5.74,9.43,4,71,90,69,4.735704661,5,4,7
9/20/2024,9702,30,Female,20.58,1.5,4.92,2,83,150,15,5.515666254,2,2,1
7/11/2024,5470,54,Male,21.95,5.52,7.57,10,53,225,50,9.887577614,9,2,8
9/3/2024,1632,58,Male,21.73,5.62,7.89,7,9,126,156,9.8708386,3,7,10
2/28/2024,9485,37,Female,23.92,7.28,7.37,5,40,94,28,4.879279518,8,8,10
1/23/2024,7247,24,Male,23.22,5.38,6.16,3,14,109,7,4.088377162,3,4,4
5/21/2024,9549,27,Male,22.65,7.28,8.63,4,69,110,176,4.662472232,3,7,8
2/1/2024,6565,27,Female,23.12,6.39,7.27,4,31,13,177,9.71162106,4,5,8
12/15/2024,7132,48,Female,23.83,4.63,4.79,3,8,117,87,11.82227072,4,8,2
12/7/2024,5769,37,Male,20.23,5.07,8.83,2,45,246,173,8.200218268,10,6,1
6/11/2024,2834,46,Male,20.95,3.45,6.5,10,27,284,170,5.662323718,10,10,10
7/29/2024,1566,36,Male,23.9,5.08,5.18,10,21,294,124,4.988824792,4,1,7
6/4/2024,5468,25,Female,23.58,6.4,6.82,10,59,177,27,4.621877096,9,4,6
11/24/2024,8400,29,Female,21.57,2.91,5.34,7,67,253,58,11.48956184,10,7,9
5/8/2024,7570,44,Male,23.27,5.8,6.53,7,67,220,44,6.946144351,5,4,5
5/10/2024,9611,39,Male,21.22,5.19,7.98,3,46,279,133,8.64875553,9,9,10
9/16/2024,7155,40,Female,21.95,6.48,8.53,8,0,202,43,11.53718049,9,6,9
1/9/2024,8945,18,Female,23.15,5.02,5.87,1,58,88,94,6.980613412,3,7,6
8/30/2024,1723,51,Female,21.92,2.79,4.87,2,24,152,52,10.5706356,7,5,2
9/9/2024,2894,48,Male,20.15,1.88,5.73,4,30,259,28,11.14823548,9,3,9
3/29/2024,5455,46,Male,20.22,3.98,7.77,5,43,142,66,11.07390357,9,10,4
6/28/2024,5612,29,Female,23.22,7.06,7.84,7,24,168,109,4.587240916,9,2,5
12/26/2024,8084,57,Male,22.73,4.26,5.52,2,83,206,48,9.700623546,10,1,6
5/19/2024,8154,28,Female,20.98,3.59,6.6,4,19,260,40,4.501255735,8,4,9
8/8/2024,5595,56,Female,23.07,5.05,5.98,9,77,266,156,11.2631248,8,8,7
1/19/2024,4985,41,Female,21.25,6.63,9.38,9,12,204,98,10.62715614,8,1,1
12/13/2024,1771,39,Male,22.35,4.16,5.81,8,33,256,71,9.072832251,6,6,9
9/13/2024,2720,47,Female,22.85,6.26,7.41,7,0,18,45,4.812577149,8,5,1
8/25/2024,9024,39,Female,22.37,3.7,5.33,3,75,18,179,11.09589035,5,3,10
1/25/2024,6962,34,Male,23.97,6.67,6.71,3,77,186,38,8.315474844,3,2,10
2/15/2024,8758,55,Male,21.02,4.32,7.3,7,69,261,125,9.827089489,5,5,8
12/4/2024,7238,33,Female,22.95,6.44,7.49,9,8,215,32,6.81002705,8,2,4
10/4/2024,9544,22,Female,23.22,7.93,8.72,10,81,235,87,11.96733932,3,6,7
8/14/2024,4241,51,Female,22.9,4.33,5.43,2,31,95,122,11.98347288,4,1,5
9/8/2024,2038,51,Male,20.67,2.57,5.91,8,20,260,124,11.61170944,4,1,9
8/12/2024,5882,20,Female,21.73,5.94,8.2,4,4,138,57,9.951891439,8,6,8
5/5/2024,7568,59,Female,20.5,2.7,6.2,2,16,293,141,9.392140279,8,6,3
10/13/2024,7839,42,Male,21.6,2.3,4.7,10,33,171,106,11.39337639,3,9,7
4/4/2024,4406,34,Male,20.3,1.1,4.8,2,48,36,57,7.394966494,4,7,4
6/25/2024,1638,33,Male,23.78,6.2,6.42,6,16,40,53,4.74736078,10,10,8
2/26/2024,6284,55,Male,23.42,5.88,6.46,10,41,266,10,5.879155249,6,4,10
12/24/2024,4953,37,Male,21.37,3.24,5.87,4,24,95,61,4.194400497,5,3,9
8/14/2024,2440,57,Male,21.72,4.83,7.11,8,83,138,141,6.539005102,4,1,8
1/27/2024,1454,39,Female,21.37,4.26,6.9,9,64,246,111,10.56051296,9,5,7
2/17/2024,2914,35,Male,22.57,4.19,5.62,8,60,4,29,11.44806248,10,7,4
12/25/2024,8487,30,Female,23.28,8.15,8.87,7,85,140,44,5.039973485,5,3,8
7/2/2024,1544,27,Female,23.43,8.6,9.16,4,18,148,21,4.010275404,9,1,9
8/7/2024,4200,25,Male,23.98,8.59,8.6,5,3,245,18,11.05933095,7,1,7
2/21/2024,6164,54,Female,23.27,5.37,6.11,3,5,67,178,8.749500955,10,9,9
2/13/2024,1197,42,Female,22.97,6.38,7.41,5,81,199,51,5.715269642,3,4,4
12/31/2024,7845,31,Male,23.8,6.69,6.89,8,29,135,78,10.02011437,10,4,7
10/27/2024,9425,24,Male,23.52,7.47,7.95,4,17,5,83,9.573331741,4,7,4
4/20/2024,9513,21,Male,20.37,2.54,6.18,9,86,119,160,9.283645361,8,1,8
2/25/2024,2126,45,Male,20.68,5.77,9.08,4,12,85,63,10.488123,3,10,4
1/1/2024,4037,55,Female,22.4,5.23,6.83,1,61,183,66,7.03369525,8,1,8
9/28/2024,1728,55,Female,23.92,7.83,7.91,9,48,199,40,8.237597865,9,10,8
1/7/2024,6130,29,Female,20.07,2.84,6.77,6,54,78,89,5.81168483,8,7,9
8/22/2024,3845,31,Female,21.52,3.23,5.72,4,9,101,117,11.80003861,2,6,5
6/27/2024,2352,53,Female,20.05,1.9,5.85,2,78,88,153,7.645416491,9,1,8
9/12/2024,2268,42,Male,23.15,4.12,4.97,3,0,112,78,8.862095864,5,2,4
7/16/2024,9100,24,Female,20.3,4.12,7.82,5,77,13,52,10.91282677,10,3,5
8/2/2024,3466,25,Male,20.68,4.63,7.95,5,16,21,77,10.57889695,4,6,6
5/30/2024,4744,57,Female,23.65,5.48,5.83,6,53,185,139,8.051205837,3,4,1
2/8/2024,2229,51,Female,23.5,7.38,7.88,7,22,217,40,6.66345691,5,5,8
11/30/2024,1152,47,Male,21.83,3.29,5.46,6,14,31,19,4.258415303,3,1,3
9/9/2024,3768,51,Female,23.95,6.78,6.83,4,8,122,37,10.0955022,10,3,4
10/21/2024,9230,19,Male,21.22,2.55,5.33,2,9,1,140,4.836242993,10,1,3
1/16/2024,6929,58,Female,21.42,5.12,7.7,2,14,51,165,11.33679015,9,4,3
6/28/2024,5174,52,Female,21.43,6.09,8.66,3,32,256,33,5.242504161,10,4,4
10/17/2024,9535,58,Male,20.23,3.73,7.49,10,56,198,160,4.217290412,10,7,9
7/14/2024,2883,29,Male,21.13,3.71,6.58,3,32,57,127,8.54186224,4,2,10
10/14/2024,6013,56,Male,21.87,4.67,6.8,4,37,140,60,10.7275362,4,1,2
2/4/2024,3467,32,Female,23.93,5.45,5.52,6,31,296,169,4.007719695,8,3,6
2/4/2024,3942,44,Male,22.92,8.01,9.09,8,71,113,90,8.678314705,10,1,4
6/18/2024,7220,22,Female,20.15,2.64,6.49,8,61,74,173,8.039025296,5,4,1
9/2/2024,1143,28,Female,23.9,5.41,5.51,5,57,186,107,5.436869911,10,1,10
12/26/2024,9885,48,Male,23.48,6.93,7.45,7,88,180,90,5.504201902,4,10,3
9/2/2024,5008,42,Female,22.83,5.03,6.19,1,68,37,11,9.026148992,5,7,4
8/1/2024,9181,25,Male,20.48,1.34,4.85,6,35,90,83,10.75912054,3,5,10
10/25/2024,8496,45,Male,23.07,7.93,8.86,5,36,172,179,8.604990005,5,7,3
7/12/2024,1271,25,Female,20.17,2.42,6.25,3,15,291,43,5.950132574,10,1,1
2/28/2024,7288,22,Male,21.4,5.87,8.47,1,22,103,20,4.663855847,4,10,4
10/19/2024,8832,18,Male,21.23,3.87,6.64,1,87,139,36,10.29076012,6,7,8
1/28/2024,8985,19,Male,23.78,8.51,8.73,8,47,220,35,10.28693485,9,2,1
2/24/2024,7085,33,Male,20.15,3.96,7.81,3,54,60,62,11.19668173,8,6,2
2/26/2024,7671,55,Male,21.2,3.48,6.28,5,42,46,133,4.234753128,4,4,5
7/31/2024,4978,28,Female,20.43,2.18,5.74,10,47,231,101,11.56590738,3,1,5
9/27/2024,2009,47,Male,20.58,3.22,6.64,5,29,281,84,7.314549202,9,8,8
4/23/2024,4426,34,Female,20.4,4.44,8.04,1,16,224,166,10.35604678,5,4,8
12/10/2024,6534,56,Female,20.85,4.66,7.81,1,51,94,70,6.371184676,9,4,3
4/3/2024,6713,49,Male,23.52,8.96,9.45,6,60,37,117,11.47211913,8,9,1
8/4/2024,9721,56,Female,23.52,4.68,5.16,1,2,71,115,9.995182223,5,9,4
5/24/2024,7091,42,Female,22.82,3.65,4.83,3,87,169,62,4.517633575,3,9,10
6/22/2024,8531,48,Male,23.33,4.18,4.84,10,29,219,134,5.975830393,8,10,6
5/8/2024,2014,40,Male,20.22,1.75,5.53,8,22,171,37,8.647239542,10,8,5
3/31/2024,2029,42,Female,21.05,1.69,4.64,2,72,67,47,7.131125315,5,6,10
3/30/2024,5635,25,Female,23.78,7.65,7.87,8,89,222,119,11.91789278,2,9,2
11/29/2024,4852,39,Female,20.6,5.28,8.68,10,75,233,118,7.725151473,4,10,5
8/1/2024,6574,32,Female,23.08,5.97,6.88,2,30,279,34,8.588298393,9,8,6
12/5/2024,3173,37,Female,21.43,4.1,6.67,7,39,221,71,7.574249304,10,2,2
4/26/2024,2578,44,Male,21.8,2.37,4.57,5,25,227,146,11.87943287,10,6,7
8/13/2024,3783,38,Female,20.08,1.96,5.87,6,61,209,77,8.372617136,3,6,8
8/19/2024,3566,28,Male,22.85,5.52,6.67,5,29,10,152,11.7868329,9,3,7
5/16/2024,1639,54,Female,22.18,5.65,7.47,8,42,177,97,6.761890462,8,5,5
12/3/2024,1897,27,Female,23.73,7.09,7.35,10,6,20,96,7.450946395,4,2,7
1/6/2024,6533,27,Female,23.63,8.39,8.75,10,21,40,89,8.512389684,3,10,7
1/27/2024,8111,49,Male,20.93,2.7,5.76,2,31,44,8,8.112246556,6,1,9
9/6/2024,1023,58,Male,23.92,7.93,8.02,1,15,297,121,9.169601078,5,5,10
7/12/2024,7222,25,Female,20.9,1.73,4.83,9,71,269,175,8.809403589,3,4,5
11/1/2024,3575,59,Male,21.35,3.51,6.16,2,38,72,146,5.373679912,9,2,7
11/1/2024,4844,28,Male,22.3,5.65,7.35,5,26,117,103,4.015884353,4,7,7
8/12/2024,1455,28,Male,20.53,4.96,8.43,4,10,285,56,10.54230616,9,4,7
9/23/2024,8089,51,Female,23.97,4.88,4.91,7,64,239,72,4.2050468,10,6,2
2/29/2024,7199,57,Male,20.03,2.95,6.92,2,22,54,159,11.53304736,8,3,9
8/17/2024,9105,45,Male,22.65,5.87,7.22,4,46,262,10,11.26188347,4,9,10
7/21/2024,4854,35,Male,20.17,4.07,7.9,8,83,196,44,9.896060144,4,4,7
4/1/2024,2523,27,Female,23.18,7.13,7.94,1,39,192,101,4.349172029,8,8,3
11/30/2024,4470,45,Female,23.52,6.12,6.61,5,48,166,37,7.390699879,4,8,4
7/6/2024,1623,47,Male,23.97,5.37,5.4,8,6,37,31,6.803766405,3,8,4
3/26/2024,8153,59,Male,20.65,4.26,7.61,8,66,257,43,11.25187144,8,2,4
8/18/2024,8758,38,Female,23.3,3.94,4.64,1,61,149,108,10.10274626,4,2,4
11/28/2024,6777,46,Female,23.9,6.6,6.7,7,87,168,73,6.553501681,5,4,3
5/19/2024,4320,47,Female,21.33,2.98,5.64,1,79,283,16,4.462521602,1,3,2
2/8/2024,3712,57,Male,23.08,7,7.92,8,53,97,103,6.34244799,4,1,7
8/19/2024,4513,41,Male,22.88,7.06,8.17,4,81,36,25,7.948349277,3,8,4
10/7/2024,4068,53,Male,21.13,6.24,9.11,6,65,172,179,4.952303449,9,7,10
8/13/2024,6348,20,Male,20.1,5.27,9.17,3,10,172,159,4.159096144,10,3,4
9/16/2024,4206,30,Male,22.27,5.57,7.31,10,0,137,102,11.13901692,9,8,3
2/25/2024,8221,48,Female,23.87,6.92,7.06,6,39,137,9,9.695833027,10,4,2
9/21/2024,8761,19,Female,22.57,5.66,7.09,2,77,108,47,9.397413823,5,7,8
3/27/2024,3364,24,Female,23.23,4.21,4.97,9,53,43,97,6.546096331,4,7,8
3/10/2024,5789,50,Female,20.87,5.38,8.51,5,46,39,121,10.67947319,9,1,6
12/14/2024,4014,48,Male,20.28,4.14,7.85,8,32,132,77,5.868722066,4,7,8
2/1/2024,7098,50,Male,21.75,4.88,7.13,2,40,263,159,11.4424553,9,4,9
10/23/2024,8010,45,Female,23.67,5.81,6.14,8,39,189,14,5.994837041,3,8,9
6/20/2024,1506,23,Male,22.37,6.52,8.15,9,17,237,167,8.675970057,3,10,6
8/8/2024,9490,46,Female,22,4.98,6.98,5,45,57,38,4.294222342,3,10,9
4/17/2024,4185,56,Male,21.52,3.73,6.21,6,77,139,61,8.279238274,10,8,10
12/20/2024,5473,33,Male,23.67,7.65,7.99,4,24,30,84,10.51814945,3,3,3
7/20/2024,6816,54,Male,22.85,3.91,5.06,8,69,231,58,7.895930853,2,3,7
5/5/2024,9232,36,Male,20.33,2.65,6.31,8,22,32,19,11.46801501,8,4,1
9/15/2024,4575,24,Female,23.52,6.1,6.58,3,56,57,14,11.28762551,3,5,7
2/20/2024,5991,52,Male,23.2,5.23,6.03,6,51,173,131,10.84306383,10,8,2
2/23/2024,5599,58,Male,22.55,5.52,6.97,4,83,41,95,6.859820715,9,7,9
2/19/2024,9430,46,Female,23.22,8.4,9.18,1,70,99,177,5.631739494,5,6,3
2/15/2024,1941,28,Male,22.4,4.67,6.27,8,56,65,149,8.292860074,8,9,9
2/18/2024,9251,19,Male,21.03,1.86,4.82,2,85,163,14,9.709202859,9,2,3
6/21/2024,5970,26,Male,23.25,6.03,6.78,3,43,95,49,8.100661015,3,1,3
6/5/2024,7268,54,Male,20.82,2.77,5.96,10,2,172,7,4.147651352,2,9,1
7/19/2024,2890,29,Male,23.75,4.5,4.75,7,23,8,139,6.343975255,9,7,4
10/25/2024,8343,56,Male,21.9,4.5,6.6,2,24,12,59,8.090739191,9,4,4
6/8/2024,6568,51,Male,21.75,2.68,4.93,9,27,146,147,5.230141999,10,8,3
4/30/2024,8630,23,Female,23.93,5.49,5.55,5,84,209,132,7.574004822,10,3,7
8/9/2024,8453,42,Male,23.85,6.46,6.61,10,10,279,87,8.920458108,10,7,4
1/21/2024,6060,24,Female,22.88,3.81,4.93,6,72,239,128,6.228501708,4,3,4
12/17/2024,9907,38,Female,21.98,4.46,6.47,5,20,256,158,5.337354302,3,6,2
11/22/2024,7386,23,Female,21.68,5.67,7.98,3,76,129,159,8.845434527,5,4,2
5/18/2024,4764,47,Male,23.28,8.29,9.01,2,7,21,5,7.115239512,9,8,4
12/23/2024,8084,46,Male,20.52,5.93,9.42,3,54,152,172,4.313058036,4,10,10
7/18/2024,3586,42,Female,21,2.38,5.38,7,2,195,40,5.796475754,8,6,2
6/10/2024,5897,41,Female,22.77,7.18,8.41,6,62,117,52,9.467687936,9,4,1
9/21/2024,3659,54,Male,20.53,4.6,8.07,7,25,256,80,11.11053168,9,7,4
4/15/2024,7822,47,Female,21.95,4.59,6.64,10,47,125,144,4.480086551,6,10,2
8/17/2024,9571,39,Female,20.35,5.31,8.96,2,44,199,68,9.491911258,3,6,5
10/16/2024,3400,59,Male,23.02,3.58,4.56,10,85,89,66,4.505284225,8,4,3
8/8/2024,5205,41,Male,23.95,6.24,6.29,3,61,249,103,4.679013959,4,4,4
5/12/2024,9909,55,Female,21.13,2.19,5.06,10,4,220,53,5.885138656,3,6,9
3/25/2024,8737,20,Male,21.95,5.42,7.47,8,87,4,143,6.937273223,3,2,9
3/1/2024,9040,36,Female,23,6.81,7.81,3,42,69,38,4.331003208,9,4,8
6/2/2024,2212,36,Male,21.48,6.87,9.39,1,81,120,115,10.83584876,9,3,8
12/14/2024,2695,24,Female,21.42,5.66,8.24,8,29,132,3,4.238539049,9,7,1
4/16/2024,3260,56,Male,20.28,5.01,8.73,9,50,170,3,7.08561007,8,2,3
11/17/2024,1517,22,Female,20.07,1.52,5.45,4,40,218,176,7.180899028,3,10,2
12/19/2024,3414,52,Male,22.75,5.58,6.83,4,52,158,95,6.159347991,4,6,3
3/11/2024,8483,37,Female,21.25,5.9,8.65,3,34,42,95,8.427558656,4,3,8
11/26/2024,8172,48,Female,20.57,2.76,6.19,5,39,18,81,7.144585588,4,2,8
7/21/2024,7863,46,Female,22.8,7.95,9.15,5,27,177,32,6.385482993,10,6,10
2/8/2024,5092,50,Female,22.25,4.16,5.91,2,82,187,89,11.86837236,10,7,1
5/12/2024,7794,47,Male,20.43,0.96,4.52,2,11,296,129,4.197359636,8,3,6
7/26/2024,7513,21,Female,23.43,4.4,4.96,8,75,286,118,11.74461105,9,2,3
10/1/2024,4018,40,Male,23.37,5.76,6.4,7,20,276,168,7.382583687,8,1,4
1/11/2024,8382,40,Female,23.7,9.05,9.35,10,24,53,28,6.714442138,4,3,1
10/18/2024,9031,38,Female,22.47,6.9,8.43,5,60,297,159,7.928781306,5,6,8
11/1/2024,7485,38,Female,20.65,3.55,6.9,6,24,284,66,5.834798192,8,9,1
7/22/2024,7159,40,Female,23.13,5.67,6.53,5,12,4,73,9.753875352,9,5,2
3/26/2024,1008,25,Female,23.3,7.07,7.77,9,55,30,169,5.358832693,8,1,7
4/30/2024,3975,43,Female,20.93,5.53,8.6,1,50,260,12,5.704282559,9,9,3
5/11/2024,7541,32,Male,22.9,7.99,9.09,8,26,288,124,11.30010088,5,2,4
9/23/2024,1385,21,Female,23.63,7.03,7.4,7,86,154,86,11.83319257,3,1,2
12/26/2024,8611,18,Male,20.68,1.57,4.89,8,84,195,60,10.66627173,7,7,5
6/16/2024,7487,58,Male,23.82,5.83,6.01,6,41,32,62,6.488414153,9,4,3
8/23/2024,4708,20,Female,23.15,6.93,7.78,3,74,14,115,4.011482506,3,7,6
10/2/2024,9204,20,Female,21.28,3.85,6.56,3,0,89,151,11.73770565,3,2,5
12/13/2024,2277,32,Female,23.97,6.26,6.29,2,53,219,77,6.84871739,3,8,2
3/11/2024,3925,54,Female,22.67,5.39,6.73,9,3,88,176,11.42185824,2,8,5
9/1/2024,5674,19,Female,21.42,2.64,5.22,5,89,35,15,8.16346184,5,7,5
8/14/2024,3695,18,Male,23.83,6.52,6.68,10,42,187,25,7.01945453,9,2,5
7/7/2024,2585,46,Male,22.15,7.55,9.4,1,39,199,115,7.408352828,4,9,10
11/4/2024,5791,44,Female,21.28,6.5,9.22,7,63,103,157,10.26669354,9,4,2
10/24/2024,1298,38,Male,23.78,5.73,5.95,2,42,23,81,5.859045188,10,5,2
5/26/2024,7783,55,Female,22.42,6.32,7.9,7,53,133,162,6.44812193,9,6,2
1/25/2024,2225,47,Male,22.57,6.17,7.6,3,46,240,177,11.12038328,10,3,4
4/25/2024,4595,19,Male,21.9,5.66,7.76,7,62,259,114,4.590115162,3,5,2
7/20/2024,1493,55,Female,21.52,2.64,5.12,1,52,231,11,8.124750442,4,10,6
5/20/2024,6600,26,Male,21.8,2.62,4.82,2,76,148,156,6.396496945,8,10,4
11/2/2024,9888,26,Male,20.08,2.87,6.79,10,73,261,52,9.902287115,4,8,8
9/11/2024,9806,52,Male,21.9,3.95,6.05,8,21,31,94,7.787502943,5,3,6
12/22/2024,7407,31,Female,22.35,4.26,5.91,5,41,110,108,9.436893011,9,9,9
11/21/2024,9015,46,Female,20.78,5.36,8.58,10,35,3,43,7.738858307,4,2,2
6/25/2024,9501,19,Male,22.98,5.25,6.26,2,39,285,62,10.45243698,8,2,7
4/1/2024,6222,21,Male,20.15,5.21,9.06,5,44,20,72,11.58820207,9,8,8
